0.63 , 0.43 , 2.11 , 559.39 , 0.48 , 1.93 , 0.43 , 0.92 , 8.26 , 0.38 , 2.13 , 0.32 , 0.34 , 0.91 , 2.56 , 
0.77 , 0.63 , 1.99 , 97.17 , 0.42 , 6.37 , 0.63 , 0.2 , 7.62 , 1.93 , 1.31 , 0.51 , 0.79 , 0.86 , 19.24 , 
0.62 , 0.08 , 9.67 , 647.26 , 0.45 , 6.2 , 0.08 , 0.48 , 6.52 , 0.84 , 1.95 , 0.44 , 0.5 , 0.16 , 8.13 , 
0.79 , 0.01 , 7.6 , 24.19 , 0.2 , 6.71 , 0.01 , 0.89 , 5.69 , 1.1 , 2.95 , 0.79 , 0.67 , 0.84 , 9.31 , 
0.69 , 0.58 , 3.59 , 244.75 , 0.84 , 2.97 , 0.58 , 0.21 , 0.82 , 1.5 , 1.08 , 0.5 , 0.84 , 0.67 , 15.13 , 
0.78 , 0.63 , 8.63 , 674.28 , 0.77 , 8.55 , 0.63 , 0.03 , 8.8 , 1.29 , 1.11 , 0.4 , 0.66 , 0.56 , 11.16 , 
0.68 , 0.75 , 2.73 , 448.45 , 0.08 , 3.12 , 0.75 , 0.63 , 3.27 , 1.58 , 0.48 , 0.78 , 0.56 , 0.22 , 17.39 , 
0.75 , 0.49 , 2.46 , 320.73 , 0.44 , 6.66 , 0.49 , 0.03 , 3.15 , 0.35 , 2.05 , 0.7 , 0.42 , 0.97 , 26.79 , 
0.64 , 0.06 , 1.82 , 294.34 , 0.32 , 2.77 , 0.06 , 0.19 , 0.7 , 1.72 , 0.94 , 0.73 , 0.35 , 0.66 , 1.16 , 
0.64 , 0.39 , 4.69 , 145.62 , 0.73 , 1.39 , 0.39 , 0.38 , 4.52 , 1.25 , 2.17 , 0.59 , 0.68 , 0.98 , 7.54 , 
0.78 , 0.66 , 2.21 , 256.22 , 0.18 , 7.35 , 0.66 , 0.14 , 8.62 , 0.94 , 1.21 , 0.42 , 0.87 , 0.46 , 24.16 , 
0.69 , 0.31 , 4.21 , 185.62 , 0.81 , 9.4 , 0.31 , 0.55 , 9.28 , 2.67 , 0.62 , 0.99 , 0.93 , 0.73 , 14.85 , 
0.69 , 0.17 , 1.25 , 499.07 , 0.48 , 2.37 , 0.17 , 0.96 , 2.34 , 0.85 , 2.75 , 0.58 , 0.57 , 0.33 , 3.79 , 
0.84 , 0.49 , 4.63 , 226.65 , 0.97 , 2.26 , 0.49 , 0.25 , 3.12 , 2.32 , 0.62 , 0.54 , 0.38 , 0.61 , 16.56 , 
0.81 , 0.06 , 8.75 , 18.2 , 0.05 , 7.84 , 0.06 , 1 , 2.19 , 2.33 , 0.68 , 0.82 , 0.53 , 0.85 , 21.6 , 
0.79 , 0.15 , 3.11 , 219.63 , 0.69 , 1.28 , 0.15 , 0.44 , 2.82 , 2.01 , 2.31 , 0.87 , 0.44 , 0.99 , 20.23 , 
0.84 , 0.11 , 7.8 , 239.28 , 0.43 , 9.3 , 0.11 , 0.85 , 8.25 , 2.11 , 1.95 , 0.78 , 0.94 , 0.07 , 7.13 , 
0.61 , 0.08 , 1.69 , 35.62 , 0.96 , 4.66 , 0.08 , 0.93 , 6.54 , 2.56 , 1.35 , 0.47 , 0.72 , 0.14 , 24.45 , 
0.7 , 0.59 , 2.54 , 372.17 , 0.49 , 3.39 , 0.59 , 0.14 , 8.89 , 2.59 , 1.71 , 0.85 , 0.6 , 0.86 , 26.85 , 
0.69 , 0.15 , 0.43 , 140.35 , 0.35 , 1.91 , 0.15 , 0.77 , 9.08 , 2.37 , 2.24 , 0.96 , 0.93 , 0.89 , 21.41 , 
0.71 , 0.68 , 3.17 , 310.93 , 0.57 , 4.12 , 0.68 , 0.49 , 4.81 , 2.93 , 1.4 , 0.91 , 0.63 , 0.08 , 16.49 , 
0.81 , 0.23 , 9.94 , 656.31 , 0.05 , 8.13 , 0.23 , 0.1 , 6.28 , 0.39 , 1.42 , 0.93 , 0.47 , 0.48 , 20.93 , 
0.81 , 0.17 , 4.64 , 73.77 , 0.76 , 6.84 , 0.17 , 0.86 , 4.57 , 0.72 , 1.26 , 0.87 , 0.79 , 0.04 , 19.73 , 
0.8 , 0.38 , 0.67 , 316.46 , 0.22 , 1.08 , 0.38 , 0.19 , 8.75 , 1.51 , 0.35 , 0.39 , 0.36 , 0.96 , 20.3 , 
0.85 , 0.81 , 9.69 , 320.65 , 0.52 , 6.41 , 0.81 , 0.4 , 8.55 , 1.24 , 2.3 , 0.62 , 0.69 , 0.8 , 27.77 , 
0.84 , 0.89 , 3.73 , 454.63 , 0.85 , 5.06 , 0.89 , 0.62 , 8.66 , 1.62 , 1.12 , 0.41 , 0.57 , 0.73 , 14.96 , 
0.85 , 0.74 , 0.27 , 389.81 , 0.16 , 0.09 , 0.74 , 0.36 , 5.95 , 0.57 , 2.41 , 0.77 , 0.69 , 0.1 , 24.08 , 
0.64 , 0.7 , 5.01 , 380.02 , 0.79 , 4.28 , 0.7 , 0.86 , 0.23 , 1.89 , 2.17 , 0.71 , 0.45 , 0.28 , 1.59 , 
0.85 , 0.37 , 3.55 , 51.25 , 0.6 , 7.23 , 0.37 , 0.58 , 2.11 , 1.23 , 0.78 , 0.38 , 0.94 , 0.98 , 14.33 , 
0.83 , 0.56 , 6.5 , 594.71 , 0.21 , 6.07 , 0.56 , 0.04 , 9.62 , 0.6 , 1.8 , 0.54 , 0.54 , 0.94 , 15.99 , 
0.63 , 0.55 , 4.43 , 607.72 , 0.74 , 0.37 , 0.55 , 0.6 , 9.37 , 1.27 , 0.44 , 0.89 , 0.49 , 0.72 , 9.17 , 
0.67 , 0.14 , 1.24 , 8.96 , 0.19 , 8.95 , 0.14 , 0.64 , 0.88 , 2.18 , 2.12 , 0.35 , 0.41 , 0.41 , 29.95 , 
0.63 , 0.21 , 8.19 , 483.49 , 0.47 , 7.02 , 0.21 , 0.63 , 0.77 , 2.33 , 0.94 , 0.71 , 0.64 , 0.32 , 6.53 , 
0.79 , 0.87 , 8.52 , 350.61 , 0.8 , 4.08 , 0.87 , 0.27 , 9.01 , 0.66 , 3 , 0.88 , 0.9 , 0.72 , 25.8 , 
0.74 , 0.6 , 8.43 , 410.4 , 0.17 , 8.83 , 0.6 , 0.95 , 7.16 , 2.65 , 1.63 , 0.59 , 0.53 , 0.39 , 28.66 , 
0.69 , 0.52 , 6.53 , 529.71 , 0.5 , 7.25 , 0.52 , 0.42 , 0.16 , 2.41 , 1.55 , 0.87 , 0.68 , 0.16 , 14.44 , 
0.83 , 0.67 , 1.9 , 5.01 , 0.26 , 7.19 , 0.67 , 0.03 , 3.08 , 1.51 , 0.46 , 0.5 , 0.58 , 0.26 , 18.7 , 
