0.87 , 3.38 , 514.04 , 280.88 , 6.44 , 0.2 , 7.66 , 40.8 , 359.61 , 1.83 , 1.01 , 2.67 , 1.31 , 0.98 , 19.81 , 
0.89 , 8.13 , 479.33 , 608.34 , 0.67 , 8.32 , 9.55 , 81.38 , 164.58 , 3.88 , 0.64 , 2.46 , 2.17 , 0.89 , 3.7 , 
0.75 , 8.54 , 355.58 , 283.04 , 6.17 , 1.81 , 3.04 , 70.4 , 408.1 , 1.1 , 0.2 , 1.81 , 3.84 , 0.6 , 5.45 , 
0.71 , 1.39 , 147.75 , 243.95 , 3.77 , 7.53 , 5.73 , 45.49 , 185.89 , 2.89 , 1.94 , 1.81 , 1.54 , 0.48 , 29.95 , 
0.51 , 7.72 , 669.85 , 351.19 , 4.6 , 8.64 , 6.43 , 90.65 , 530.2 , 3.26 , 3.09 , 4.23 , 2.56 , 0.2 , 19.61 , 
0.54 , 8.72 , 506.78 , 319.93 , 3.81 , 7 , 8.85 , 37.75 , 9.64 , 0.13 , 1.36 , 2.77 , 1.24 , 0.27 , 9.97 , 
0.61 , 3.04 , 255.21 , 688.21 , 0.49 , 4.05 , 1.6 , 31.48 , 500.1 , 3.5 , 3.11 , 1.83 , 0.72 , 0.08 , 21.1 , 
0.75 , 4.96 , 349.96 , 349.96 , 4.96 , 4.96 , 4.96 , 50.12 , 299.96 , 2.51 , 2.51 , 2.51 , 2.51 , 0.51 , 15 , 
0.62 , 8.33 , 164.09 , 630.83 , 1.49 , 5.15 , 2.71 , 90.68 , 59.66 , 4.33 , 3.51 , 0.17 , 3.81 , 0.48 , 4.81 , 
0.72 , 7.69 , 13.31 , 40.92 , 6.68 , 1.68 , 2.18 , 34.83 , 421.49 , 2.26 , 2.3 , 2.54 , 2.53 , 0.65 , 28.93 , 
0.91 , 4.14 , 370.02 , 317.81 , 3.53 , 6.13 , 4.32 , 73.56 , 120.24 , 2.14 , 2.51 , 1.76 , 3.62 , 0.19 , 24.68 , 
0.68 , 4.83 , 268.09 , 370.53 , 2.46 , 0.57 , 1.8 , 82.87 , 183.14 , 2.97 , 3.33 , 3.69 , 0.72 , 0.72 , 9.2 , 
0.86 , 7.99 , 605.16 , 338.26 , 5.44 , 9 , 6.55 , 81.36 , 200.15 , 1 , 0.61 , 4.33 , 3.22 , 0.58 , 6.1 , 
0.88 , 2.48 , 524.93 , 174.98 , 7.44 , 2.48 , 7.44 , 25.19 , 149.98 , 3.76 , 1.26 , 3.76 , 1.26 , 0.76 , 7.5 , 
0.77 , 0.7 , 654.31 , 83.42 , 3.15 , 0.89 , 7.08 , 6.57 , 314.55 , 2.63 , 4.39 , 1.21 , 3.42 , 0.64 , 26.2 , 
