0.67 , 5.93 , 368.93 , 38.11 , 0.17 , 338.51 , 5.4 , 3.79 , 145.74 , 0.32 , 3.79 , 1.24 , 1.66 , 0.61 , 158.94 , 
0.98 , 5.07 , 353.16 , 660.14 , 8.25 , 650.57 , 4.94 , 3.18 , 182.02 , 0.95 , 2.64 , 3.93 , 0.19 , 0.61 , 110.07 , 
0.69 , 9.83 , 87.88 , 592.22 , 9.6 , 214.93 , 1.97 , 2.99 , 414.97 , 1.74 , 0.2 , 2.35 , 3.79 , 0.45 , 139 , 
0.73 , 5.16 , 365.68 , 458.64 , 2.57 , 643.18 , 5.61 , 0.74 , 503.25 , 1.65 , 0.19 , 4.12 , 2.8 , 0.8 , 76.76 , 
0.63 , 9.75 , 108.98 , 252.95 , 6.85 , 672.95 , 3.26 , 0.58 , 495.89 , 1.26 , 2.93 , 4.22 , 4.96 , 0.89 , 80.92 , 
0.52 , 5.06 , 374.22 , 2.4 , 6.33 , 49.56 , 0.97 , 3.39 , 31.94 , 0.51 , 1.22 , 1.47 , 0.79 , 0.34 , 188.77 , 
0.51 , 9.3 , 205.1 , 693.72 , 2.61 , 453.81 , 0.04 , 2.05 , 132.3 , 0.23 , 0.14 , 1.59 , 4.57 , 0.07 , 53.16 , 
0.71 , 5.09 , 356.03 , 98.01 , 0.42 , 229.58 , 9.53 , 2.32 , 422.47 , 1.14 , 2.97 , 2.24 , 3.49 , 0.29 , 140.8 , 
0.55 , 5.61 , 378.07 , 327.15 , 0.48 , 422.84 , 6.11 , 1.11 , 407.68 , 1.05 , 3.02 , 2.67 , 2.31 , 0.56 , 148.27 , 
0.61 , 7.3 , 323.26 , 605.29 , 7 , 347.27 , 4.18 , 2.32 , 349.72 , 2.71 , 0.36 , 0.99 , 4.86 , 0.91 , 129.06 , 
0.69 , 9.67 , 114.03 , 516.86 , 4.14 , 172.04 , 4.59 , 1.75 , 520.27 , 2.38 , 1.72 , 3.6 , 2.89 , 0.08 , 58.39 , 
0.86 , 6.18 , 373.93 , 329.41 , 2.31 , 166.06 , 5.37 , 1.38 , 67.27 , 0.74 , 2.53 , 0.58 , 1.45 , 0.87 , 75.23 , 
0.57 , 5.77 , 360.47 , 49.82 , 6.16 , 642.07 , 8.43 , 3.63 , 456.75 , 2.94 , 2.54 , 1.41 , 0.77 , 0.95 , 55.15 , 
0.58 , 2.96 , 541.98 , 386.57 , 5.14 , 303.52 , 1.09 , 0.68 , 162.25 , 0.46 , 0.11 , 0.06 , 2.67 , 0.47 , 191.56 , 
0.65 , 5.92 , 380.06 , 275.65 , 4.72 , 191.2 , 1.02 , 0.79 , 393.49 , 1.23 , 1.8 , 1.4 , 1.78 , 0.18 , 73.83 , 
0.75 , 9.9 , 126.58 , 156.06 , 1.33 , 367.26 , 0.63 , 3.22 , 441.84 , 2.86 , 3.44 , 0.48 , 3.44 , 0.63 , 122.47 , 
0.88 , 5.11 , 362.78 , 182.33 , 9.44 , 24.79 , 2.96 , 2.76 , 122.89 , 0.76 , 2.63 , 4.24 , 2.28 , 0.39 , 181.79 , 
0.73 , 2.22 , 281.44 , 650.53 , 6.36 , 251.02 , 9.11 , 2.38 , 520.68 , 2.82 , 1.29 , 4.37 , 3.53 , 0.73 , 133.94 , 
0.75 , 4.96 , 349.96 , 349.96 , 4.96 , 349.96 , 4.96 , 2.12 , 299.96 , 2.01 , 2.01 , 2.51 , 2.51 , 0.51 , 100 , 
0.83 , 7.91 , 192.03 , 36.62 , 0.19 , 653.47 , 6.04 , 2.56 , 462.2 , 2.46 , 2.11 , 2.56 , 0.17 , 0.97 , 91.56 , 
0.81 , 5.2 , 371.75 , 11.2 , 7.78 , 155.08 , 8.93 , 0.9 , 530.85 , 2.53 , 0.86 , 0.64 , 3.7 , 0.07 , 67.55 , 
0.66 , 1.45 , 278.19 , 196.17 , 8.76 , 555.69 , 9.32 , 1.21 , 128.31 , 3.15 , 2.69 , 0.99 , 2.17 , 0.92 , 1.76 , 
0.83 , 5.65 , 353.23 , 349.64 , 5.3 , 695.79 , 7.07 , 3.19 , 422.05 , 1.58 , 1.43 , 1.68 , 3.71 , 0.13 , 91.17 , 
0.78 , 5.08 , 382.64 , 574.96 , 4.84 , 470.73 , 5.65 , 2.54 , 572.41 , 1.33 , 1.39 , 4.7 , 2.88 , 0.55 , 157.41 , 
0.65 , 1.38 , 268.54 , 535.44 , 6.61 , 317.07 , 5.82 , 3.73 , 197.51 , 3.64 , 0.47 , 2.87 , 1.61 , 0.41 , 165.8 , 
0.86 , 2.6 , 528.14 , 135.21 , 5.77 , 125.65 , 2.46 , 0.36 , 332 , 1.95 , 1.64 , 2.68 , 3.94 , 0.86 , 60.07 , 
0.53 , 3.05 , 341.42 , 472.65 , 4.32 , 694.78 , 6.39 , 0.98 , 303.77 , 3.82 , 0.04 , 2.64 , 4.31 , 0.76 , 91.89 , 
0.63 , 3.48 , 551.46 , 254.4 , 7.85 , 84.55 , 0.88 , 0.34 , 145.33 , 0.88 , 3.22 , 1.73 , 2.26 , 0.21 , 33.39 , 
0.53 , 0.97 , 618.66 , 217.79 , 4.5 , 575.94 , 3.94 , 1.93 , 426.43 , 2.42 , 2.9 , 2.2 , 4.34 , 0.22 , 29.52 , 
0.78 , 5.16 , 382.9 , 236.03 , 2.09 , 56.27 , 9.57 , 0.96 , 353.38 , 1.85 , 3.74 , 1.58 , 3.45 , 0.03 , 24.23 , 
0.82 , 5.04 , 389.35 , 266.66 , 3.49 , 198.99 , 6.3 , 3.77 , 331.82 , 1.39 , 1.38 , 4.39 , 4.66 , 0.46 , 135.28 , 
0.75 , 3.64 , 525.32 , 154.78 , 3.42 , 302.41 , 3.2 , 3.46 , 190.01 , 3.24 , 2.7 , 2.98 , 0.67 , 0.32 , 164 , 
0.72 , 2.2 , 292.57 , 363.14 , 8.43 , 278.68 , 4.73 , 1.26 , 168.53 , 3.73 , 3.3 , 3.27 , 3.66 , 0.06 , 48.83 , 
0.91 , 6.14 , 355.73 , 249.53 , 5.68 , 342.83 , 3.91 , 0.59 , 387.51 , 1.11 , 1.28 , 0.74 , 4.14 , 0.79 , 29.55 , 
0.6 , 3.91 , 141.75 , 181.05 , 6.78 , 685.81 , 6.57 , 1.99 , 44.31 , 0.19 , 2.79 , 2.35 , 1.71 , 0.39 , 17.65 , 
0.94 , 7.67 , 601.68 , 286.42 , 9.68 , 150.7 , 1.81 , 3.29 , 223.75 , 0.97 , 2.71 , 0.59 , 2.74 , 0.21 , 168.22 , 
0.68 , 3.72 , 564.02 , 593.5 , 5.04 , 454.75 , 4.34 , 2.75 , 216.88 , 0.36 , 1.94 , 4.85 , 1.57 , 0.75 , 197.47 , 
0.58 , 6.75 , 318.73 , 465.26 , 1.09 , 676.8 , 9.24 , 1.68 , 125.12 , 3.24 , 2.44 , 5 , 3.25 , 0.25 , 182.31 , 
0.51 , 3.5 , 560.52 , 436.72 , 7.17 , 415.53 , 8.47 , 0.91 , 324.46 , 2.13 , 3.67 , 0.3 , 2.65 , 0.83 , 51.6 , 
0.87 , 5.12 , 376.1 , 627.63 , 0.74 , 657.36 , 7.59 , 1.61 , 560.22 , 1.91 , 3.53 , 1.26 , 4.13 , 1 , 96.34 , 
0.9 , 2.68 , 557.87 , 411 , 4.57 , 581.2 , 7.1 , 3.77 , 203.41 , 0.85 , 0.74 , 0.33 , 2.2 , 0.28 , 174.23 , 
0.79 , 3.67 , 530.7 , 424.5 , 8.15 , 517.8 , 1.43 , 3.41 , 237.53 , 0.11 , 2.28 , 1.99 , 0.39 , 0.54 , 179.55 , 
0.69 , 3.56 , 546.42 , 515.41 , 0.66 , 585.47 , 2.02 , 1.99 , 120.95 , 3.76 , 0.43 , 1.1 , 0.58 , 0.77 , 5.92 , 
0.78 , 5.92 , 268.71 , 567.74 , 9.45 , 225.99 , 8.89 , 3.8 , 126.48 , 0.42 , 0.9 , 4.7 , 1.84 , 0.72 , 129.52 , 
0.99 , 2.64 , 551.08 , 102.71 , 3.21 , 132.44 , 5.12 , 2.55 , 110.29 , 0.91 , 0.53 , 0.01 , 0.38 , 0.75 , 146.34 , 
0.76 , 2.64 , 537.75 , 357.31 , 6.97 , 549.71 , 0.48 , 1.82 , 572.81 , 1.76 , 1.63 , 2.99 , 3.53 , 0.14 , 31.79 , 
0.96 , 5.8 , 392.42 , 219.84 , 7.99 , 661.38 , 5.48 , 2.53 , 588.71 , 2.68 , 1.18 , 4.18 , 2.41 , 0.78 , 74.63 , 
0.88 , 2.48 , 524.93 , 174.98 , 7.44 , 174.98 , 7.44 , 1.19 , 149.98 , 3.01 , 1.01 , 3.76 , 1.26 , 0.76 , 50 , 
0.97 , 7.15 , 642.52 , 13.19 , 3.48 , 628.63 , 9.68 , 3.14 , 468.48 , 1.73 , 1.3 , 0.77 , 1.16 , 0.56 , 148.83 , 
0.91 , 6.4 , 628.14 , 546.12 , 3.81 , 205.74 , 4.37 , 3.09 , 428.26 , 1.15 , 0.69 , 3.49 , 4.67 , 0.42 , 101.76 , 
0.78 , 8 , 691.37 , 122.7 , 9.27 , 344.83 , 1.44 , 2.86 , 3.82 , 1.82 , 2.04 , 0.14 , 1.81 , 0.26 , 191.89 , 
0.93 , 2.72 , 546.72 , 536.13 , 5.3 , 680 , 6.45 , 3.71 , 80.93 , 3.53 , 3.86 , 1.89 , 2.45 , 0.32 , 117.55 , 
0.62 , 3.65 , 537.45 , 683.98 , 1.71 , 633.06 , 6.15 , 3.79 , 537.55 , 1.99 , 2.19 , 4.06 , 4.18 , 0.69 , 144.81 , 
0.54 , 6.31 , 31.3 , 636.02 , 6.47 , 625.39 , 9.06 , 2.99 , 164.87 , 1 , 3.38 , 3.65 , 4.17 , 0.51 , 137.07 , 
0.81 , 0.25 , 426.7 , 461.39 , 7.2 , 675.62 , 4.29 , 0.48 , 373.72 , 1.97 , 1.71 , 1.84 , 1.49 , 0.46 , 18.22 , 
0.98 , 3.7 , 548.9 , 504.39 , 4.78 , 690.98 , 7.84 , 2.31 , 517.2 , 1.74 , 1.53 , 1.83 , 2.7 , 0.62 , 125.23 , 
0.54 , 8.62 , 180.75 , 74.55 , 3.2 , 167.85 , 6.38 , 1.53 , 537.48 , 2.11 , 0.28 , 4.49 , 2.89 , 0.04 , 79.55 , 
0.9 , 5.91 , 366.06 , 610.67 , 8.45 , 540.95 , 0.1 , 2.99 , 468.28 , 1.63 , 3.63 , 2.62 , 4.68 , 0.29 , 190.37 , 
0.95 , 0.49 , 17.05 , 561.54 , 2.67 , 128.55 , 8.52 , 1.62 , 12.28 , 3.46 , 1.11 , 3.81 , 3.92 , 0.72 , 141.56 , 
0.94 , 2.56 , 564.32 , 441.63 , 1.02 , 373.97 , 8.77 , 0.96 , 181.84 , 0.39 , 2.38 , 3.14 , 0.91 , 0.21 , 85.28 , 
0.76 , 8.45 , 210.57 , 86.77 , 2.22 , 65.58 , 3.52 , 2.79 , 24.51 , 0.13 , 1.67 , 2.8 , 0.15 , 0.33 , 151.6 , 
