0.92 , 7.56 , 414.89 , 26.67 , 3.27 , 5.78 , 0.89 , 45.35 , 320.46 , 0.46 , 2.62 , 0.64 , 2.29 , 0.26 , 0.03 , 
0.58 , 9.81 , 463.42 , 663 , 9.58 , 6.33 , 7.03 , 14.86 , 127.72 , 4.24 , 2.6 , 1.33 , 0.8 , 0.55 , 18.69 , 
0.75 , 4.96 , 349.96 , 349.96 , 4.96 , 4.96 , 4.96 , 50.12 , 299.96 , 2.51 , 2.51 , 2.51 , 2.51 , 0.51 , 15 , 
0.88 , 2.48 , 524.93 , 174.98 , 7.44 , 2.48 , 7.44 , 25.19 , 149.98 , 3.76 , 1.26 , 3.76 , 1.26 , 0.76 , 7.5 , 
0.79 , 0.14 , 589.87 , 551.59 , 0.79 , 3.31 , 3.36 , 70.29 , 170.49 , 1.71 , 1.37 , 1.89 , 3.54 , 0.51 , 22.53 , 
0.61 , 5.69 , 361.24 , 410.45 , 8.29 , 3.2 , 7.4 , 29.42 , 375.83 , 3.03 , 0.47 , 4.54 , 0.55 , 0.5 , 16.98 , 
0.62 , 0.53 , 69.73 , 444.28 , 7.73 , 6.95 , 7.65 , 70.97 , 540.15 , 2.05 , 2.91 , 2.27 , 1.74 , 0.12 , 24.32 , 
0.91 , 1.11 , 236.84 , 75.54 , 6.22 , 0.2 , 8.5 , 87.68 , 196.56 , 1.57 , 4.64 , 3.94 , 2.91 , 0.76 , 1.68 , 
0.58 , 3.83 , 142.52 , 541.68 , 8.91 , 2.58 , 8.02 , 85.53 , 263.35 , 0.84 , 0.15 , 4.23 , 2.12 , 0.94 , 22.6 , 
0.87 , 5.48 , 419.68 , 94.33 , 2.78 , 2 , 2.7 , 21.1 , 240.2 , 4.55 , 0.41 , 4.77 , 4.24 , 0.62 , 9.32 , 
0.62 , 7.44 , 174.98 , 524.93 , 2.48 , 7.44 , 2.48 , 75.06 , 449.93 , 1.26 , 3.76 , 1.26 , 3.76 , 0.26 , 22.5 , 
0.54 , 5.09 , 239.92 , 201.64 , 5.74 , 8.26 , 8.31 , 20.41 , 470.44 , 4.21 , 3.87 , 4.39 , 1.04 , 1.01 , 7.53 , 
0.83 , 8.78 , 492.47 , 191.73 , 3.96 , 7.53 , 3.07 , 35.66 , 563.3 , 3.34 , 2.65 , 1.73 , 4.62 , 0.44 , 7.6 , 
0.66 , 6.06 , 586.79 , 425.49 , 1.27 , 5.15 , 3.55 , 37.8 , 496.51 , 4.07 , 2.14 , 1.44 , 0.41 , 0.26 , 16.68 , 
0.56 , 0.45 , 174.3 , 311 , 9.15 , 6.09 , 1.82 , 48.47 , 489.19 , 0.31 , 3.72 , 0.17 , 3.07 , 0.29 , 25.34 , 
0.69 , 3.72 , 437.45 , 87.5 , 8.67 , 8.67 , 1.25 , 62.59 , 75 , 4.38 , 1.88 , 3.13 , 0.64 , 0.38 , 18.75 , 
0.73 , 2.34 , 149.35 , 338 , 4.98 , 6.39 , 2.32 , 0.4 , 121.57 , 2.2 , 4.01 , 3.32 , 4.78 , 0.39 , 27.93 , 
0.96 , 1.36 , 667.44 , 366.71 , 1.48 , 0.1 , 0.59 , 60.6 , 113.37 , 4.59 , 1.4 , 0.48 , 0.87 , 0.19 , 15.1 , 
0.81 , 5.4 , 524.25 , 660.95 , 4.2 , 1.14 , 6.77 , 98.34 , 189.24 , 2.81 , 1.22 , 2.67 , 0.57 , 0.79 , 10.34 , 
0.94 , 8.67 , 87.5 , 437.45 , 3.72 , 3.72 , 6.2 , 12.72 , 374.95 , 1.88 , 4.38 , 0.64 , 3.13 , 0.88 , 3.75 , 
0.99 , 3.01 , 594.65 , 619.26 , 0.3 , 9.43 , 0.22 , 95.91 , 390.18 , 3.3 , 4.16 , 3.52 , 0.49 , 0.87 , 16.82 , 
0.81 , 1.25 , 262.47 , 262.47 , 1.25 , 6.2 , 8.67 , 87.53 , 224.97 , 0.64 , 0.64 , 1.88 , 1.88 , 0.64 , 26.25 , 
