0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.0837305 , 0.0837305 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.642137 , 6.17756 , 373.925 , 329.412 , 2.30916 , 166.057 , 2.27858 , 180.046 , 1.12 , 0.740225 , 2.53368 , 0.582205 , 1.4489 , 0.867727 , 0.867727 , 
0.710908 , 0.133871 , 132.395 , 593.84 , 2.26203 , 530.958 , 2.84483 , 587.131 , 7.23862 , 0.679189 , 2.4287 , 0.206838 , 0.133596 , 0.564138 , 0.564138 , 
0.619811 , 8.43684 , 282.379 , 72.8878 , 6.47425 , 474.783 , 3.16092 , 495.557 , 1.67168 , 2.34252 , 0.727285 , 0.732046 , 4.63585 , 0.555532 , 0.555532 , 
0.65933 , 8.21418 , 530.595 , 444.987 , 0.471343 , 429.566 , 1.13703 , 303.384 , 8.88429 , 2.49792 , 3.61559 , 4.30184 , 4.96285 , 0.606771 , 0.606771 , 
0.88183 , 0.789178 , 355.62 , 270.012 , 2.94634 , 254.591 , 2.07453 , 153.409 , 1.45929 , 3.49792 , 0.615591 , 3.05184 , 1.21285 , 0.856771 , 0.856771 , 
0.852523 , 0.115139 , 604.477 , 642.411 , 7.34678 , 56.313 , 2.95126 , 544.621 , 9.33596 , 1.0017 , 2.84154 , 1.73913 , 0.923696 , 0.432241 , 0.432241 , 
0.784051 , 0.948699 , 187.822 , 375.612 , 7.25342 , 114.816 , 1.9958 , 40.0485 , 0.265295 , 1.02331 , 0.918325 , 1.316 , 2.39205 , 0.417806 , 0.417806 , 
0.81113 , 0.882534 , 347.397 , 667.273 , 7.13771 , 686.069 , 2.30902 , 230.392 , 1.26925 , 3.64965 , 1.61254 , 4.74999 , 3.62938 , 0.9121 , 0.9121 , 
